date,state,district,total_enrolment,total_demo_updates,total_bio_updates,migration_pressure_index,system_load
2025-11-13,Jharkhand,Sahibganj,5,22,12,5.666666666666667,34
2025-11-13,Jharkhand,Seraikela-Kharsawan,47,101,381,10.041666666666666,482
2025-11-13,Jharkhand,Seraikela-kharsawan,14,30,101,8.733333333333333,131
2025-11-13,Jharkhand,Simdega,10,51,260,28.272727272727273,311
2025-11-13,Jharkhand,West Singhbhum,38,288,574,22.102564102564102,862
2025-11-13,Karnataka,Bagalkot,24,130,480,24.4,610
2025-11-13,Karnataka,Bagalkot *,1,2,30,16.0,32
2025-11-13,Karnataka,Ballari,21,34,228,11.909090909090908,262
2025-11-13,Karnataka,Bangalore,38,233,1299,39.282051282051285,1532
2025-11-13,Karnataka,Bangalore Rural,15,100,306,25.375,406
2025-11-13,Karnataka,Belagavi,60,159,496,10.737704918032787,655
2025-11-13,Karnataka,Belgaum,37,164,631,20.92105263157895,795
2025-11-13,Karnataka,Bellary,18,61,350,21.63157894736842,411
2025-11-13,Karnataka,Bengaluru,223,721,1580,10.272321428571429,2301
2025-11-13,Karnataka,Bengaluru South,3,39,4,10.75,43
2025-11-13,Karnataka,Bidar,39,198,478,16.9,676
2025-11-13,Karnataka,Bijapur,22,135,314,19.52173913043478,449
2025-11-13,Karnataka,Chamrajanagar,6,42,206,35.42857142857143,248
2025-11-13,Karnataka,Chamrajnagar,4,6,23,5.8,29
2025-11-13,Karnataka,Chickmagalur,4,58,168,45.2,226
2025-11-13,Karnataka,Chikkaballapur,16,169,247,24.470588235294116,416
2025-11-13,Karnataka,Chikkamagaluru,8,39,92,14.555555555555555,131
2025-11-13,Karnataka,Chikmagalur,1,2,17,9.5,19
2025-11-13,Karnataka,Chitradurga,21,111,342,20.59090909090909,453
2025-11-13,Karnataka,Dakshina Kannada,38,177,474,16.692307692307693,651
2025-11-13,Karnataka,Davanagere,3,12,60,18.0,72
2025-11-13,Karnataka,Davangere,34,126,419,15.571428571428571,545
2025-11-13,Karnataka,Dharwad,32,110,379,14.818181818181818,489
2025-11-13,Karnataka,Gadag,24,48,185,9.32,233
2025-11-13,Karnataka,Gulbarga,29,73,327,13.333333333333334,400
2025-11-13,Karnataka,Hasan,5,61,94,25.833333333333332,155
2025-11-13,Karnataka,Hassan,15,87,326,25.8125,413
2025-11-13,Karnataka,Haveri,24,167,249,16.64,416
2025-11-13,Karnataka,Haveri *,1,3,11,7.0,14
2025-11-13,Karnataka,Kalaburagi,37,110,398,13.368421052631579,508
2025-11-13,Karnataka,Kodagu,8,41,97,15.333333333333334,138
2025-11-13,Karnataka,Kolar,28,165,394,19.275862068965516,559
2025-11-13,Karnataka,Koppal,41,161,285,10.619047619047619,446
2025-11-13,Karnataka,Mandya,42,108,472,13.488372093023257,580
2025-11-13,Karnataka,Mysore,19,86,355,22.05,441
2025-11-13,Karnataka,Mysuru,21,101,308,18.59090909090909,409
2025-11-13,Karnataka,Raichur,53,142,650,14.666666666666666,792
2025-11-13,Karnataka,Ramanagar,12,64,279,26.384615384615383,343
2025-11-13,Karnataka,Shimoga,17,55,161,12.0,216
2025-11-13,Karnataka,Shivamogga,13,66,194,18.571428571428573,260
2025-11-13,Karnataka,Tumakuru,17,79,218,16.5,297
2025-11-13,Karnataka,Tumkur,4,95,434,105.8,529
2025-11-13,Karnataka,Udupi,16,96,234,19.41176470588235,330
2025-11-13,Karnataka,Uttara Kannada,26,103,237,12.592592592592593,340
2025-11-13,Karnataka,Vijayanagara,16,35,46,4.764705882352941,81
2025-11-13,Karnataka,Vijayapura,29,79,282,12.033333333333333,361
2025-11-13,Karnataka,Yadgir,29,93,277,12.333333333333334,370
2025-11-13,Karnataka,yadgir,4,8,36,8.8,44
2025-11-13,Kerala,Alappuzha,17,128,308,24.22222222222222,436
2025-11-13,Kerala,Ernakulam,86,331,530,9.89655172413793,861
2025-11-13,Kerala,Idukki,12,77,160,18.23076923076923,237
2025-11-13,Kerala,Kannur,53,181,458,11.833333333333334,639
2025-11-13,Kerala,Kasaragod,23,99,265,15.166666666666666,364
2025-11-13,Kerala,Kasargod,3,8,14,5.5,22
2025-11-13,Kerala,Kollam,40,261,415,16.48780487804878,676
2025-11-13,Kerala,Kottayam,35,106,361,12.972222222222221,467
2025-11-13,Kerala,Kozhikode,41,465,688,27.452380952380953,1153
2025-11-13,Kerala,Malappuram,97,778,1032,18.46938775510204,1810
2025-11-13,Kerala,Palakkad,67,179,597,11.411764705882353,776
2025-11-13,Kerala,Pathanamthitta,14,92,219,20.733333333333334,311
2025-11-13,Kerala,Thiruvananthapuram,54,267,480,13.581818181818182,747
2025-11-13,Kerala,Thrissur,55,244,486,13.035714285714286,730
2025-11-13,Kerala,Wayanad,28,25,141,5.724137931034483,166
2025-11-13,Ladakh,Kargil,4,7,10,3.4,17
2025-11-13,Ladakh,Leh,1,1,10,5.5,11
2025-11-13,Lakshadweep,Lakshadweep,1,4,44,24.0,48
2025-11-13,Madhya Pradesh,Agar Malwa,16,35,83,6.9411764705882355,118
2025-11-13,Madhya Pradesh,Alirajpur,28,133,179,10.758620689655173,312
2025-11-13,Madhya Pradesh,Anuppur,16,45,194,14.058823529411764,239
2025-11-13,Madhya Pradesh,Ashok Nagar,28,72,256,11.310344827586206,328
2025-11-13,Madhya Pradesh,Balaghat,39,152,541,17.325,693
2025-11-13,Madhya Pradesh,Barwani,26,200,331,19.666666666666668,531
2025-11-13,Madhya Pradesh,Betul,39,109,1002,27.775,1111
2025-11-13,Madhya Pradesh,Bhind,64,213,451,10.215384615384615,664
2025-11-13,Madhya Pradesh,Bhopal,100,151,1237,13.742574257425742,1388
2025-11-13,Madhya Pradesh,Burhanpur,13,5,323,23.428571428571427,328
2025-11-13,Madhya Pradesh,Chhatarpur,102,221,560,7.58252427184466,781
2025-11-13,Madhya Pradesh,Chhindwara,68,349,537,12.840579710144928,886
2025-11-13,Madhya Pradesh,Damoh,53,88,452,10.0,540
2025-11-13,Madhya Pradesh,Datia,28,70,282,12.137931034482758,352
2025-11-13,Madhya Pradesh,Dewas,74,96,673,10.253333333333334,769
2025-11-13,Madhya Pradesh,Dhar,56,288,539,14.508771929824562,827
2025-11-13,Madhya Pradesh,Dindori,13,67,185,18.0,252
2025-11-13,Madhya Pradesh,East Nimar,14,20,207,15.133333333333333,227
2025-11-13,Madhya Pradesh,Guna,39,87,373,11.5,460
2025-11-13,Madhya Pradesh,Gwalior,182,169,533,3.8360655737704916,702
2025-11-13,Madhya Pradesh,Harda *,5,16,32,8.0,48
2025-11-13,Madhya Pradesh,Hoshangabad,28,38,366,13.931034482758621,404
2025-11-13,Madhya Pradesh,Indore,148,171,1508,11.268456375838927,1679
2025-11-13,Madhya Pradesh,Jabalpur,49,179,930,22.18,1109
2025-11-13,Madhya Pradesh,Jhabua,49,35,540,11.5,575
2025-11-13,Madhya Pradesh,Katni,61,89,432,8.403225806451612,521
2025-11-13,Madhya Pradesh,Khandwa,19,51,287,16.9,338
2025-11-13,Madhya Pradesh,Khargone,50,67,683,14.705882352941176,750
2025-11-13,Madhya Pradesh,Maihar,2,47,22,23.0,69
2025-11-13,Madhya Pradesh,Mandla,24,90,173,10.52,263
2025-11-13,Madhya Pradesh,Mandsaur,76,114,292,5.2727272727272725,406
2025-11-13,Madhya Pradesh,Mauganj,4,33,6,7.8,39
2025-11-13,Madhya Pradesh,Morena,74,192,546,9.84,738
2025-11-13,Madhya Pradesh,Narmadapuram,11,24,29,4.416666666666667,53
2025-11-13,Madhya Pradesh,Narsimhapur,7,21,62,10.375,83
2025-11-13,Madhya Pradesh,Narsinghpur,51,62,441,9.673076923076923,503
2025-11-13,Madhya Pradesh,Neemuch,42,162,385,12.720930232558139,547
2025-11-13,Madhya Pradesh,Niwari,2,6,11,5.666666666666667,17
2025-11-13,Madhya Pradesh,Pandhurna,2,14,2,5.333333333333333,16
2025-11-13,Madhya Pradesh,Panna,32,111,472,17.666666666666668,583
2025-11-13,Madhya Pradesh,Raisen,34,79,422,14.314285714285715,501
2025-11-13,Madhya Pradesh,Rajgarh,58,100,856,16.203389830508474,956
2025-11-13,Madhya Pradesh,Ratlam,115,163,786,8.181034482758621,949
2025-11-13,Madhya Pradesh,Rewa,46,273,811,23.06382978723404,1084
2025-11-13,Madhya Pradesh,Sagar,81,308,624,11.365853658536585,932
2025-11-13,Madhya Pradesh,Satna,64,204,966,18.0,1170
2025-11-13,Madhya Pradesh,Sehore,35,86,491,16.02777777777778,577
2025-11-13,Madhya Pradesh,Seoni,26,199,341,20.0,540
2025-11-13,Madhya Pradesh,Shahdol,33,22,304,9.588235294117647,326
2025-11-13,Madhya Pradesh,Shajapur,75,119,556,8.881578947368421,675
2025-11-13,Madhya Pradesh,Sheopur,23,25,289,13.083333333333334,314
2025-11-13,Madhya Pradesh,Shivpuri,49,127,833,19.2,960
2025-11-13,Madhya Pradesh,Sidhi,38,73,339,10.564102564102564,412
2025-11-13,Madhya Pradesh,Singrauli,28,217,240,15.758620689655173,457
2025-11-13,Madhya Pradesh,Tikamgarh,49,220,485,14.1,705
2025-11-13,Madhya Pradesh,Ujjain,152,228,1204,9.359477124183007,1432
2025-11-13,Madhya Pradesh,Umaria,27,30,189,7.821428571428571,219
2025-11-13,Madhya Pradesh,Vidisha,50,201,689,17.45098039215686,890
2025-11-13,Madhya Pradesh,West Nimar,2,21,62,27.666666666666668,83
2025-11-13,Maharashtra,Ahmadnagar,50,4458,3570,157.41176470588235,8028
2025-11-13,Maharashtra,Ahmed Nagar,1,99,95,97.0,194
2025-11-13,Maharashtra,Akola,29,1043,1566,86.96666666666667,2609
2025-11-13,Maharashtra,Amravati,26,1751,2008,139.22222222222223,3759
2025-11-13,Maharashtra,Aurangabad,62,2222,1788,63.65079365079365,4010
2025-11-13,Maharashtra,Beed,33,1887,1269,92.82352941176471,3156
2025-11-13,Maharashtra,Bhandara,8,344,737,120.11111111111111,1081
2025-11-13,Maharashtra,Bid,2,215,102,105.66666666666667,317
2025-11-13,Maharashtra,Buldana,2,496,344,280.0,840
2025-11-13,Maharashtra,Buldhana,21,3130,1863,226.95454545454547,4993
2025-11-13,Maharashtra,Chandrapur,19,1657,1615,163.6,3272
2025-11-13,Maharashtra,Chatrapati Sambhaji Nagar,1,41,6,23.5,47
2025-11-13,Maharashtra,Chhatrapati Sambhajinagar,14,118,25,9.533333333333333,143
2025-11-13,Maharashtra,Dharashiv,2,20,3,7.666666666666667,23
2025-11-13,Maharashtra,Dhule,37,588,1294,49.526315789473685,1882
2025-11-13,Maharashtra,Gadchiroli,9,727,942,166.9,1669
2025-11-13,Maharashtra,Gondiya,21,766,666,65.0909090909091,1432
2025-11-13,Maharashtra,Hingoli,17,2802,487,182.72222222222223,3289
2025-11-13,Maharashtra,Jalgaon,61,2178,2037,67.98387096774194,4215
2025-11-13,Maharashtra,Jalna,27,1154,1129,81.53571428571429,2283
2025-11-13,Maharashtra,Kolhapur,52,2135,1445,67.54716981132076,3580
2025-11-13,Maharashtra,Latur,31,1650,1336,93.3125,2986
2025-11-13,Maharashtra,Mumbai,110,1181,2371,32.0,3552
2025-11-13,Maharashtra,Mumbai City,22,296,293,25.608695652173914,589
2025-11-13,Maharashtra,Mumbai Suburban,87,902,1068,22.386363636363637,1970
2025-11-13,Maharashtra,Mumbai( Sub Urban ),3,46,66,28.0,112
2025-11-13,Maharashtra,Nagpur,57,1940,2541,77.25862068965517,4481
2025-11-13,Maharashtra,Nanded,31,5403,2280,240.09375,7683
2025-11-13,Maharashtra,Nandurbar,53,336,991,24.574074074074073,1327
2025-11-13,Maharashtra,Nashik,115,4424,4332,75.48275862068965,8756
2025-11-13,Maharashtra,Osmanabad,11,2777,837,301.1666666666667,3614
2025-11-13,Maharashtra,Palghar,57,1381,1063,42.13793103448276,2444
2025-11-13,Maharashtra,Parbhani,51,2628,1238,74.34615384615384,3866
2025-11-13,Maharashtra,Pune,177,3130,3017,34.53370786516854,6147
2025-11-13,Maharashtra,Raigad,15,148,71,13.6875,219
2025-11-13,Maharashtra,Raigarh,26,1111,1106,82.11111111111111,2217
2025-11-13,Maharashtra,Ratnagiri,17,953,1210,120.16666666666667,2163
2025-11-13,Maharashtra,Sangli,24,1580,1420,120.0,3000
2025-11-13,Maharashtra,Satara,20,1526,1009,120.71428571428571,2535
2025-11-13,Maharashtra,Sindhudurg,10,363,379,67.45454545454545,742
2025-11-13,Maharashtra,Solapur,55,5034,1970,125.07142857142857,7004
2025-11-13,Maharashtra,Thane,116,3727,3811,64.42735042735043,7538
2025-11-13,Maharashtra,Wardha,3,353,677,257.5,1030
2025-11-13,Maharashtra,Washim,7,1006,1248,281.75,2254
2025-11-13,Maharashtra,Yavatmal,11,4063,2693,563.0,6756
2025-11-13,Manipur,Bishnupur,5,507,225,122.0,732
2025-11-13,Manipur,Chandel,6,123,67,27.142857142857142,190
2025-11-13,Manipur,Churachandpur,8,48,129,19.666666666666668,177
2025-11-13,Manipur,Imphal East,5,96,430,87.66666666666667,526
2025-11-13,Manipur,Imphal West,4,2023,874,579.4,2897
2025-11-13,Manipur,Kakching,1,1,15,8.0,16
2025-11-13,Manipur,Senapati,6,403,183,83.71428571428571,586
2025-11-13,Manipur,Tamenglong,3,290,122,103.0,412
2025-11-13,Manipur,Thoubal,6,734,533,181.0,1267
2025-11-13,Manipur,Ukhrul,5,214,124,56.333333333333336,338
2025-11-13,Meghalaya,East Garo Hills,3,4,16,5.0,20
2025-11-13,Meghalaya,East Jaintia Hills,18,24,30,2.8421052631578947,54
2025-11-13,Meghalaya,East Khasi Hills,128,62,119,1.4031007751937985,181
2025-11-13,Meghalaya,Eastern West Khasi Hills,1,2,1,1.5,3
2025-11-13,Meghalaya,North Garo Hills,6,10,6,2.2857142857142856,16
2025-11-13,Meghalaya,Ri Bhoi,13,25,21,3.2857142857142856,46
2025-11-13,Meghalaya,South Garo Hills,58,8,7,0.2542372881355932,15
2025-11-13,Meghalaya,South West Garo Hills,6,34,37,10.142857142857142,71
2025-11-13,Meghalaya,South West Khasi Hills,20,24,21,2.142857142857143,45
2025-11-13,Meghalaya,West Garo Hills,28,18,76,3.2413793103448274,94
2025-11-13,Meghalaya,West Jaintia Hills,62,25,8,0.5238095238095238,33
2025-11-13,Meghalaya,West Khasi Hills,10,36,21,5.181818181818182,57
2025-11-13,Mizoram,Aizawl,8,49,116,18.333333333333332,165
2025-11-13,Mizoram,Champhai,4,34,19,10.6,53
2025-11-13,Mizoram,Lawngtlai,14,34,21,3.6666666666666665,55
2025-11-13,Mizoram,Lunglei,9,68,30,9.8,98
2025-11-13,Mizoram,Saiha,3,9,9,4.5,18
2025-11-13,Mizoram,Serchhip,1,15,19,17.0,34
2025-11-13,Nagaland,Dimapur,6,54,156,30.0,210
2025-11-13,Nagaland,Kiphire,9,15,11,2.6,26
2025-11-13,Nagaland,Kohima,4,22,76,19.6,98
2025-11-13,Nagaland,Longleng,2,2,4,2.0,6
2025-11-13,Nagaland,Mokokchung,1,23,33,28.0,56
2025-11-13,Nagaland,Mon,8,53,88,15.666666666666666,141
2025-11-13,Nagaland,Noklak,2,3,1,1.3333333333333333,4
2025-11-13,Nagaland,Peren,2,9,38,15.666666666666666,47
2025-11-13,Nagaland,Phek,5,11,24,5.833333333333333,35
2025-11-13,Nagaland,Tuensang,1,14,28,21.0,42
2025-11-13,Nagaland,Zunheboto,2,12,17,9.666666666666666,29
2025-11-13,Odisha,Angul,6,214,355,81.28571428571429,569
2025-11-13,Odisha,Balangir,28,287,480,26.448275862068964,767
2025-11-13,Odisha,Baleshwar,2,116,131,82.33333333333333,247
2025-11-13,Odisha,Baleswar,24,299,730,41.16,1029
2025-11-13,Odisha,Bargarh,36,227,482,19.16216216216216,709
2025-11-13,Odisha,Bhadrak,28,314,532,29.17241379310345,846
2025-11-13,Odisha,Boudh,8,75,109,20.444444444444443,184
2025-11-13,Odisha,Cuttack,13,301,734,73.92857142857143,1035
2025-11-13,Odisha,Debagarh,5,27,64,15.166666666666666,91
2025-11-13,Odisha,Dhenkanal,11,282,581,71.91666666666667,863
2025-11-13,Odisha,Gajapati,7,143,330,59.125,473
2025-11-13,Odisha,Ganjam,51,699,1529,42.84615384615385,2228
2025-11-13,Odisha,JAJPUR,10,173,142,28.636363636363637,315
2025-11-13,Odisha,Jagatsinghapur,12,123,505,48.30769230769231,628
2025-11-13,Odisha,Jagatsinghpur,4,79,164,48.6,243
2025-11-13,Odisha,Jajapur,13,277,318,42.5,595
2025-11-13,Odisha,Jharsuguda,9,162,197,35.9,359
2025-11-13,Odisha,Kalahandi,30,364,391,24.35483870967742,755
2025-11-13,Odisha,Kandhamal,15,214,341,34.6875,555
2025-11-13,Odisha,Kendrapara,23,300,582,36.75,882
2025-11-13,Odisha,Kendujhar,24,447,535,39.28,982
2025-11-13,Odisha,Khorda,22,300,755,45.869565217391305,1055
2025-11-13,Odisha,Khordha,6,59,98,22.428571428571427,157
2025-11-13,Odisha,Koraput,23,271,403,28.083333333333332,674
2025-11-13,Odisha,Malkangiri,7,128,178,38.25,306
2025-11-13,Odisha,Mayurbhanj,26,619,1097,63.55555555555556,1716
2025-11-13,Odisha,Nabarangapur,25,263,279,20.846153846153847,542
2025-11-13,Odisha,Nayagarh,15,217,340,34.8125,557
2025-11-13,Odisha,Nuapada,8,155,194,38.77777777777778,349
2025-11-13,Odisha,Puri,21,299,543,38.27272727272727,842
2025-11-13,Odisha,Rayagada,16,155,313,27.529411764705884,468
2025-11-13,Odisha,Sambalpur,15,172,263,27.1875,435
2025-11-13,Odisha,Sonapur,8,106,175,31.22222222222222,281
2025-11-13,Odisha,Subarnapur,3,18,20,9.5,38
2025-11-13,Odisha,Sundargarh,3,48,82,32.5,130
2025-11-13,Odisha,Sundergarh,26,195,414,22.555555555555557,609
2025-11-13,Orissa,Balangir,2,49,56,35.0,105
2025-11-13,Orissa,Baleshwar,2,29,37,22.0,66
2025-11-13,Orissa,Bargarh,1,1,8,4.5,9
2025-11-13,Orissa,Cuttack,1,16,28,22.0,44
2025-11-13,Orissa,Ganjam,3,61,43,26.0,104
2025-11-13,Orissa,Jajapur,1,3,7,5.0,10
2025-11-13,Orissa,Khordha,6,45,77,17.428571428571427,122
2025-11-13,Orissa,Nayagarh,2,4,23,9.0,27
2025-11-13,Orissa,Puri,1,14,23,18.5,37
2025-11-13,Pondicherry,Karaikal,2,12,65,25.666666666666668,77
2025-11-13,Pondicherry,Pondicherry,25,69,181,9.615384615384615,250
2025-11-13,Puducherry,Karaikal,6,49,99,21.142857142857142,148
2025-11-13,Puducherry,Puducherry,24,145,182,13.08,327
2025-11-13,Punjab,Amritsar,51,765,797,30.03846153846154,1562
2025-11-13,Punjab,Barnala,8,94,278,41.333333333333336,372
2025-11-13,Punjab,Bathinda,11,150,409,46.583333333333336,559
2025-11-13,Punjab,Faridkot,11,155,440,49.583333333333336,595
2025-11-13,Punjab,Fatehgarh Sahib,14,80,255,22.333333333333332,335
2025-11-13,Punjab,Fazilka,9,50,206,25.6,256
2025-11-13,Punjab,Ferozepur,8,142,321,51.44444444444444,463
2025-11-13,Punjab,Firozpur,3,78,75,38.25,153
2025-11-13,Punjab,Gurdaspur,23,393,545,39.083333333333336,938
2025-11-13,Punjab,Hoshiarpur,36,207,428,17.16216216216216,635
2025-11-13,Punjab,Jalandhar,31,270,566,26.125,836
2025-11-13,Punjab,Kapurthala,46,129,324,9.638297872340425,453
2025-11-13,Punjab,Ludhiana,50,774,1035,35.470588235294116,1809
2025-11-13,Punjab,Malerkotla,7,40,60,12.5,100
2025-11-13,Punjab,Mansa,6,113,483,85.14285714285714,596
2025-11-13,Punjab,Moga,5,169,257,71.0,426
2025-11-13,Punjab,Pathankot,9,106,119,22.5,225
2025-11-13,Punjab,Patiala,23,164,515,28.291666666666668,679
2025-11-13,Punjab,Rupnagar,8,111,238,38.77777777777778,349
2025-11-13,Punjab,S.A.S Nagar(Mohali),2,33,31,21.333333333333332,64
2025-11-13,Punjab,SAS Nagar (Mohali),30,278,209,15.709677419354838,487
2025-11-13,Punjab,Sangrur,9,121,410,53.1,531
2025-11-13,Punjab,Shaheed Bhagat Singh Nagar,4,65,129,38.8,194
2025-11-13,Punjab,Sri Muktsar Sahib,6,101,284,55.0,385
2025-11-13,Punjab,Tarn Taran,9,209,309,51.8,518
2025-11-13,Rajasthan,Ajmer,103,528,971,14.413461538461538,1499
2025-11-13,Rajasthan,Alwar,133,866,1378,16.746268656716417,2244
2025-11-13,Rajasthan,Banswara,51,521,633,22.192307692307693,1154
2025-11-13,Rajasthan,Baran,31,289,596,27.65625,885
2025-11-13,Rajasthan,Barmer,69,410,1346,25.085714285714285,1756
2025-11-13,Rajasthan,Bharatpur,129,618,960,12.138461538461538,1578
2025-11-13,Rajasthan,Bhilwara,92,468,1337,19.408602150537636,1805
2025-11-13,Rajasthan,Bikaner,73,410,839,16.87837837837838,1249
2025-11-13,Rajasthan,Bundi,40,110,339,10.951219512195122,449
2025-11-13,Rajasthan,Chittaurgarh,3,38,26,16.0,64
2025-11-13,Rajasthan,Chittorgarh,40,215,368,14.21951219512195,583
2025-11-13,Rajasthan,Churu,68,468,750,17.652173913043477,1218
2025-11-13,Rajasthan,Dausa,71,330,852,16.416666666666668,1182
2025-11-13,Rajasthan,Dhaulpur,2,8,4,4.0,12
2025-11-13,Rajasthan,Dholpur,89,187,490,7.522222222222222,677
2025-11-13,Rajasthan,Dungarpur,63,242,681,14.421875,923
2025-11-13,Rajasthan,Ganganagar,32,225,675,27.272727272727273,900
2025-11-13,Rajasthan,Hanumangarh,28,168,487,22.586206896551722,655
2025-11-13,Rajasthan,Jaipur,363,1787,2860,12.766483516483516,4647
2025-11-13,Rajasthan,Jaisalmer,24,16,300,12.64,316
2025-11-13,Rajasthan,Jalor,118,267,724,8.327731092436975,991
2025-11-13,Rajasthan,Jhalawar,63,438,760,18.71875,1198
2025-11-13,Rajasthan,Jhunjhunu,1,46,18,32.0,64
2025-11-13,Rajasthan,Jhunjhunun,65,255,651,13.727272727272727,906
2025-11-13,Rajasthan,Jodhpur,378,559,1377,5.108179419525066,1936
2025-11-13,Rajasthan,Karauli,85,247,552,9.290697674418604,799
2025-11-13,Rajasthan,Kota,66,424,572,14.865671641791044,996
2025-11-13,Rajasthan,Nagaur,158,588,1496,13.10691823899371,2084
2025-11-13,Rajasthan,Pali,91,284,1063,14.641304347826088,1347
2025-11-13,Rajasthan,Pratapgarh,26,195,310,18.703703703703702,505
2025-11-13,Rajasthan,Rajsamand,32,292,460,22.78787878787879,752
2025-11-13,Rajasthan,Sawai Madhopur,58,395,640,17.54237288135593,1035
2025-11-13,Rajasthan,Sikar,140,511,949,10.354609929078014,1460
2025-11-13,Rajasthan,Sirohi,163,307,716,6.237804878048781,1023
2025-11-13,Rajasthan,Tonk,41,334,745,25.69047619047619,1079
2025-11-13,Rajasthan,Udaipur,172,960,1309,13.115606936416185,2269
2025-11-13,Sikkim,East,2,63,21,28.0,84
2025-11-13,Sikkim,East Sikkim,2,45,40,28.333333333333332,85
2025-11-13,Sikkim,South,3,41,9,12.5,50
2025-11-13,Sikkim,South Sikkim,4,3,6,1.8,9
2025-11-13,Tamil Nadu,Ariyalur,17,224,366,32.77777777777778,590
2025-11-13,Tamil Nadu,Chengalpattu,33,237,41,8.176470588235293,278
2025-11-13,Tamil Nadu,Chennai,119,2010,1625,30.291666666666668,3635
2025-11-13,Tamil Nadu,Coimbatore,82,1275,1251,30.433734939759034,2526
2025-11-13,Tamil Nadu,Cuddalore,85,891,989,21.86046511627907,1880
2025-11-13,Tamil Nadu,Dharmapuri,57,481,621,19.0,1102
2025-11-13,Tamil Nadu,Dindigul,68,724,992,24.869565217391305,1716
2025-11-13,Tamil Nadu,Erode,64,749,945,26.06153846153846,1694
2025-11-13,Tamil Nadu,Kallakurichi,18,161,36,10.368421052631579,197
2025-11-13,Tamil Nadu,Kancheepuram,141,1376,1665,21.41549295774648,3041
2025-11-13,Tamil Nadu,Kanniyakumari,17,432,377,44.94444444444444,809
2025-11-13,Tamil Nadu,Kanyakumari,17,189,209,22.11111111111111,398
2025-11-13,Tamil Nadu,Karur,26,374,381,27.962962962962962,755
2025-11-13,Tamil Nadu,Krishnagiri,47,451,1057,31.416666666666668,1508
2025-11-13,Tamil Nadu,Madurai,84,1394,1434,33.27058823529412,2828
2025-11-13,Tamil Nadu,Mayiladuthurai,4,43,33,15.2,76
2025-11-13,Tamil Nadu,Nagapattinam,42,400,499,20.906976744186046,899
2025-11-13,Tamil Nadu,Namakkal,45,373,679,22.869565217391305,1052
2025-11-13,Tamil Nadu,Perambalur,31,86,267,11.03125,353
2025-11-13,Tamil Nadu,Pudukkottai,71,430,770,16.666666666666668,1200
2025-11-13,Tamil Nadu,Ramanathapuram,31,241,381,19.4375,622
2025-11-13,Tamil Nadu,Ranipet,1,7,17,12.0,24
2025-11-13,Tamil Nadu,Salem,121,725,1620,19.221311475409838,2345
2025-11-13,Tamil Nadu,Sivaganga,55,242,708,16.964285714285715,950
2025-11-13,Tamil Nadu,Tenkasi,11,52,100,12.666666666666666,152
2025-11-13,Tamil Nadu,Thanjavur,77,575,997,20.153846153846153,1572
2025-11-13,Tamil Nadu,The Nilgiris,12,113,293,31.23076923076923,406
2025-11-13,Tamil Nadu,Theni,28,310,416,25.03448275862069,726
2025-11-13,Tamil Nadu,Thiruvallur,5,10,37,7.833333333333333,47
2025-11-13,Tamil Nadu,Thiruvarur,38,286,445,18.743589743589745,731
2025-11-13,Tamil Nadu,Thoothukkudi,42,140,940,25.11627906976744,1080
2025-11-13,Tamil Nadu,Tiruchirappalli,104,526,1021,14.733333333333333,1547
2025-11-13,Tamil Nadu,Tirunelveli,64,442,1376,27.96923076923077,1818
2025-11-13,Tamil Nadu,Tirupattur,11,56,108,13.666666666666666,164
